Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Building comment;Opdrachttemplate
SINT-NIKLAAS - FH02;BL0208;4103518;Papenakkerstraat;5;;;134589,332;206352,995;MDU;;2;0;0;2;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3948761;Papenakkerstraat;9;;;134599,599;206349,301;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0208;68446;Papenakkerstraat;13;;;134616,291;206356,585;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3509870;Papenakkerstraat;25;;;134638,038;206393,249;SDU;;0;1;1;2;N;IRREG;1;;BUILDING template
SINT-NIKLAAS - FH02;BL0208;4444789;Papenakkerstraat;29;;;134681,513;206382,394;MDU;;4;0;0;4;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484838;Ankerstraat;63;;;134410,979;206220,094;SDU;;0;1;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484840;Ankerstraat;65;;;134429,406;206224,311;MDU;;6;1;0;7;Y;NA;3;BE;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484842;Ankerstraat;69;;;134441,814;206228,888;MDU;;5;0;0;5;Y;NA;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484845;Ankerstraat;71;;;134448,682;206229,661;MDU;;5;0;0;5;Y;NA;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484846;Ankerstraat;73;;;134455,308;206231,088;MDU;;5;0;0;5;Y;NA;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484847;Ankerstraat;75;;;134460,665;206233,154;MDU;;2;0;0;2;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484851;Ankerstraat;79;;;134473,954;206239,866;MDU;;2;0;0;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484852;Ankerstraat;81;;;134480,306;206242,752;SDU;;0;1;1;2;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484853;Ankerstraat;83;;;134548,741;206177,804;SDU;;1;0;1;2;N;ORN;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;68432;Ankerstraat;91;;;134765,486;206300,135;MDU;;0;3;2;5;N;IRREG;4;BE;BUILDING template
SINT-NIKLAAS - FH02;BL0209;5411572;Ankerstraat;49;B;;134365,177;206205,634;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3504588;Houtbriel;15;;;134231,083;206153,847;MDU;;1;1;0;2;N;IRREG;5;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3504590;Houtbriel;16;;;134234,532;206149,177;MDU;;1;1;0;2;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;76231;Houtbriel;17;;;134237,192;206143,596;MDU;;2;0;0;2;N;IRREG;5;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;76250;Kalkstraat;4;;;134248,046;206137,484;MDU;;7;0;1;8;N;IRREG;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3497443;Kalkstraat;6;;;134252,139;206133,053;SDU;;0;1;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;76251;Kalkstraat;8;;;134263,11;206130,448;MDU;;1;1;0;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3497453;Kalkstraat;12;;;134269,842;206127,138;SDU;;0;1;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3497460;Kalkstraat;14;;;134274,729;206123,799;SDU;;0;1;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3497462;Kalkstraat;18;;;134281,87;206120,515;SDU;;1;0;0;1;Y;NA;3;BE;BUILDING template
SINT-NIKLAAS - FH02;BL0209;6456861;Ankerstraat;25;A;;134297,053;206182,486;SDU;;0;1;0;1;Y;NA;3;_;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4460287;Kalkstraat;20;;;134287,997;206118,346;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4460288;Kalkstraat;22;;;134291,68;206117,803;SDU;;0;1;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4460290;Kalkstraat;24;;;134296,792;206115,5;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3497483;Kalkstraat;28;;;134329,58;206094,404;SDU;;0;1;0;1;Y;NA;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3497477;Kalkstraat;26;;;134303,868;206107,402;SDU;;0;1;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4460294;Kalkstraat;32;;;134348,115;206083,401;SDU;;0;1;0;1;N;IRREG;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3497490;Kalkstraat;34;;;134357,231;206080,731;SDU;;0;1;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4460295;Kalkstraat;36;;;134362,746;206077,45;SDU;;0;1;0;1;N;IRREG;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3948682;Kalkstraat;40;;;134372,481;206075,389;MDU;;1;1;1;3;N;IRREG;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75456;Lamstraat;8;;;134927,16;206164,422;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;76247;Kalkstraat;42;;;134380,91;206068,828;SDU;;0;1;1;2;N;GLASS;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75562;Kalkstraat;46;;;134492,099;206119,296;SDU;;0;1;2;3;N;IRREG;4;BE;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3497507;Kalkstraat;48;;;134421,674;206036,825;SDU;;0;1;2;3;N;IRREG;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75564;Kalkstraat;50;;;134482,957;206006,425;MDU;;10;0;0;10;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;68428;Klein-Hulststraat;59;;;134731,13;206402,452;SDU;;0;1;1;2;N;IRREG;1;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3500097;Klein-Hulststraat;61;;;134738,963;206400,039;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3500098;Klein-Hulststraat;63;;;134742,837;206398,382;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3500100;Klein-Hulststraat;65;;;134746,718;206396,504;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3500105;Klein-Hulststraat;71;;;134762,992;206383,851;SDU;;0;1;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;6329472;Ankerstraat;25;B;;134297,85;206186,963;SDU;;1;0;0;1;Y;NA;3;_;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4444810;Klein-Hulststraat;77;;;134772,488;206381,83;SDU;;1;0;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4263214;Klein-Hulststraat;79;;;134781,973;206379,079;SDU;;1;0;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484816;Ankerstraat;39;;;134336,108;206196,282;SDU;;0;1;0;1;Y;NA;1;BE;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4444813;Klein-Hulststraat;81;;;134791,709;206375,273;SDU;;1;0;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;68429;Klein-Hulststraat;83;;;134801,571;206371,688;SDU;;1;0;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;68441;Lamstraat;2;;;134883,28;206205,377;MDU;;23;1;0;24;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75457;Lamstraat;4;;;134906,784;206186,309;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3501708;Lamstraat;6;;;134918,45;206171,979;MDU;;5;0;0;5;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4455378;Veldstraat;4;;;134543,964;206035,262;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;68421;Ankerstraat;57;;;134385,883;206211,231;SDU;;0;1;1;2;Y;NA;4;BE;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517617;Veldstraat;6;;;134553,681;206039,25;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4444763;Ankerstraat;67;;;134436,738;206226,028;SDU;;1;0;0;1;Y;NA;3;BE;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517620;Veldstraat;8;;;134556,714;206043,137;MDU;;2;0;0;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517623;Veldstraat;10;;;134563,642;206043,182;MDU;D;2;0;0;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;5817466;Ankerstraat;61;A;;134397,611;206211,941;MDU;;3;0;0;3;Y;NA;3;_;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517625;Veldstraat;12;;;134570,498;206046,845;SDU;;1;0;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517629;Veldstraat;14;;;134576,907;206049,632;SDU;;1;0;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3948831;Veldstraat;16;;;134587,99;206054,982;MDU;D;4;0;0;4;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517633;Veldstraat;18;;;134599,845;206058,491;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484837;Ankerstraat;61;B;;134399,137;206208,487;SDU;;0;1;0;1;Y;NA;1;_;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75544;Veldstraat;20;;;134603,858;206059,853;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75546;Veldstraat;22;;;134606,275;206062,092;MDU;;2;0;0;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517638;Veldstraat;24;;;134611,297;206062,285;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517642;Veldstraat;26;;;134614,959;206063,157;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4455357;Veldstraat;28;;;134618,927;206065,047;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517647;Veldstraat;30;;;134622,944;206065,601;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517651;Veldstraat;32;;;134629,175;206068,128;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4188538;Veldstraat;36;;;134637,328;206069;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4455363;Veldstraat;38;;;134643,856;206071,498;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517656;Veldstraat;40;;;134647,627;206072,476;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517659;Veldstraat;42;;;134651,958;206073,873;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517662;Veldstraat;44;;;134656,286;206075,825;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517665;Veldstraat;46;;;134660,119;206076,777;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;6161014;Houtbriel;17;A;;134243,134;206146,87;MDU;;2;0;0;2;N;IRREG;4;_;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517670;Veldstraat;48;;;134664,731;206078,486;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4250563;Veldstraat;50;;;134669,369;206079,639;SDU;;1;0;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75551;Veldstraat;52;;;134674,892;206081,312;MDU;D;3;0;0;3;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;6166544;Houtbriel;17;B;;134247,245;206149,303;SDU;;0;1;0;1;N;IRREG;1;_;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75552;Veldstraat;54;;;134681,731;206084,107;MDU;D;3;0;0;3;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517677;Veldstraat;56;;;134691,228;206086,049;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517679;Veldstraat;58;;;134698,32;206089,038;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517682;Veldstraat;60;;;134707,385;206092,54;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3948833;Veldstraat;64;;;134721,546;206096,533;MDU;D;5;0;0;5;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3948834;Veldstraat;66;;;134730,756;206099,727;MDU;D;3;0;0;3;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4455459;Veldstraat;68;;;134740,174;206103,655;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517686;Veldstraat;70;;;134744,403;206104,868;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517687;Veldstraat;72;;;134748,744;206105,986;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517689;Veldstraat;74;;;134753,087;206106,84;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517695;Veldstraat;76;;;134757,581;206107,783;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517699;Veldstraat;78;;;134761,953;206109,332;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517702;Veldstraat;80;;;134766,359;206110,474;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517705;Veldstraat;82;;;134770,819;206111,376;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517707;Veldstraat;84;;;134774,797;206112,342;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75547;Veldstraat;86;;;134781,009;206114,206;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75571;Veldstraat;88;;;134793,294;206120,425;MDU;;15;0;0;15;N;IRREG;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75556;Veldstraat;90;;;134804,061;206123,244;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517721;Veldstraat;92;;;134809,242;206124,351;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4455474;Veldstraat;94;;;134814,314;206125,343;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4202146;Veldstraat;96;;;134818,885;206126,713;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484823;Ankerstraat;49;A;;134362,564;206204,06;MDU;;2;0;0;2;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517729;Veldstraat;100;;;134823,873;206130,324;MDU;D;3;0;0;3;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517734;Veldstraat;102;;;134831,376;206131,349;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517738;Veldstraat;104;;;134839,382;206134,163;MDU;D;3;0;0;3;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4455481;Veldstraat;106;;;134848,498;206135,252;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3501705;Lamstraat;2;B;;134818;206355;SDU;;1;0;0;1;N;IRREG;2;_;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4036732;Veldstraat;108;;;134856,143;206136,814;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4165443;Veldstraat;110;;;134861,164;206140,798;MDU;;1;1;0;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4455485;Veldstraat;112;;;134867,224;206143,597;SDU;;1;0;0;1;Y;NA;2;114 = garage = secundair adres van primair adres 112;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75486;Veldstraat;116;;;134878,904;206146,97;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517747;Veldstraat;118;;;134884,221;206147,816;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517749;Veldstraat;120;;;134889,334;206148,859;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517750;Veldstraat;122;;;134893,78;206150,273;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517754;Veldstraat;124;;;134897,041;206153,749;MDU;D;2;0;0;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517759;Veldstraat;126;;;134902,363;206153,268;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4084623;Veldstraat;128;;;134906,33;206153,973;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517765;Veldstraat;130;;;134909,21;206154,367;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517767;Veldstraat;132;;;134913,343;206155,641;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517771;Veldstraat;134;;;134917,788;206157,808;MDU;;5;0;0;5;Y;NA;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75487;Veldstraat;138;;;134927,119;206160,362;MDU;D;2;0;0;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4444748;Papenakkerstraat;2;;;134608;206318;SDU;;1;0;0;1;N;IRREG;5;_;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3497487;Kalkstraat;30;;;134340,75;206088,232;SDU;;0;1;1;2;Y;NA;4;Berkenboom - mozaiek;BUILDING template
SINT-NIKLAAS - FH02;BL0209;5495076;Philippus Neridreef;3;;;134549;206176;SDU;;0;1;0;1;N;MON;1;MON;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4444769;Ankerstraat;87;;;134500,992;206259,063;SDU;;0;1;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484849;Ankerstraat;77;;;134466,396;206236,788;SDU;;0;1;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3517775;Veldstraat;136;;;134923,813;206158,457;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;75558;Veldstraat;114;;;134873,413;206146,117;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;1287403;Ankerstraat;1;;;134232,041;206157,122;SDU;;0;1;0;1;N;GLASS;2;BE;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484793;Ankerstraat;3;;;134239,683;206159,068;MDU;;1;1;0;2;N;IRREG;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484795;Ankerstraat;5;;;134245,985;206162,327;MDU;;2;0;0;2;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3925931;Ankerstraat;7;;;134251,235;206165,041;MDU;;8;0;1;9;N;IRREG;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;76381;Ankerstraat;11;;;134257,893;206167,581;SDU;;0;1;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;76246;Ankerstraat;13;;;134264,08;206169,39;MDU;;1;1;0;2;Y;NA;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3948541;Ankerstraat;15;;;134271,958;206171,68;MDU;D;3;0;0;3;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484802;Ankerstraat;17;;;134279,89;206178,194;MDU;;9;0;1;10;N;IRREG;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484804;Ankerstraat;21;;;134286,44;206180,704;MDU;;4;0;1;5;Y;NA;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;68414;Ankerstraat;23;;;134290,522;206182,265;SDU;;0;1;0;1;Y;NA;4;"Nr&amp;amp;lowbar;21&amp;amp;lowbar;&amp;amp;amp;&amp;amp;lowbar;nr23 is hetzelfde gebouw";BUILDING template
SINT-NIKLAAS - FH02;BL0209;1508777;Ankerstraat;25;;;134293,909;206185,854;MDU;;1;1;0;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484807;Ankerstraat;27;;;134302,299;206185,913;SDU;;0;1;0;1;N;MON;2;MON;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484808;Ankerstraat;29;;;134306,776;206189,182;SDU;;0;1;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4444907;Ankerstraat;31;;;134314,223;206189,791;MDU;;3;0;0;3;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;4444909;Ankerstraat;33;;;134324,111;206191,643;MDU;;1;1;0;2;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;1372300;Ankerstraat;35;;;134328,913;206191,905;MDU;;3;1;1;5;N;IRREG;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484814;Ankerstraat;37;;;134333,607;206193,785;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484819;Ankerstraat;41;;;134340,704;206199,331;MDU;;1;1;0;2;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484821;Ankerstraat;43;;;134346,682;206199,957;MDU;;1;1;0;2;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;68417;Ankerstraat;45;;;134350,844;206202,085;MDU;;1;1;0;2;Y;NA;3;BE;BUILDING template
SINT-NIKLAAS - FH02;BL0209;68416;Ankerstraat;47;;;134356,628;206203,317;MDU;D;4;0;0;4;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484825;Ankerstraat;51;;;134369,258;206207,349;MDU;D;2;0;0;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484827;Ankerstraat;53;;;134374,642;206208,14;MDU;D;2;1;0;3;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;68415;Ankerstraat;55;;;134380,197;206209,962;MDU;;3;0;0;3;Y;NA;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484834;Ankerstraat;59;;;134391,367;206214,109;SDU;;1;0;1;2;Y;NA;4;BE;BUILDING template
SINT-NIKLAAS - FH02;BL0209;68431;Ankerstraat;61;;;134396,667;206215,34;MDU;D;3;1;0;4;Y;NA;3;;BUILDING template
